,id,uri,song_name,artist_name,key,mode,danceability,energy,loudness,acousticness,speechiness,instrumentalness,liveness,tempo,valence,duration_ms,time_signature,popularity
392,45tnZArwDyo4hM7Zjguqb9,spotify:track:45tnZArwDyo4hM7Zjguqb9,Pour dessiner des fleur,Maël Alexandrienne,7,0,0.406,0.0269,-28.116,0.995,0.036,0.948,0.114,95.673,0.141,144407,3,62
393,5akwB4g9TXC5B586LAew37,spotify:track:5akwB4g9TXC5B586LAew37,Distant Shores,PIAMINO,9,0,0.502,0.0482,-23.769,0.995,0.0447,0.973,0.0862,143.532,0.462,134000,3,60
394,0I9HIOTtaXrX968btEa3DA,spotify:track:0I9HIOTtaXrX968btEa3DA,Box of Memories,Josh Kramer,2,1,0.3,0.0464,-27.828,0.986,0.0429,0.897,0.105,129.952,0.172,162161,4,63
395,0Nxz7Bf7EZgGVzaH4McTd2,spotify:track:0Nxz7Bf7EZgGVzaH4McTd2,Reflections,Ron Adelaar,7,1,0.361,0.0364,-27.7,0.992,0.0421,0.932,0.0955,92.626,0.186,110869,4,63
396,1sINJB2tVaHV5r3iKCACHv,spotify:track:1sINJB2tVaHV5r3iKCACHv,Reframe,Norman Dück,9,0,0.319,0.0367,-29.23,0.99,0.0481,0.942,0.102,138.784,0.0556,127109,3,61
397,23E7NEU613xv62Z0m1vz5b,spotify:track:23E7NEU613xv62Z0m1vz5b,KIN,Ben Laver,3,1,0.31,0.0216,-28.986,0.988,0.0454,0.901,0.119,119.302,0.116,234716,4,60
398,0yBjtQdUb2T281UIF5hUMU,spotify:track:0yBjtQdUb2T281UIF5hUMU,Pour Vous,Pamela Goldings,4,0,0.529,0.0696,-27.679,0.993,0.0668,0.97,0.0894,72.409,0.3,150000,4,61
399,25h6NHq2mLaiupkc0XDuBa,spotify:track:25h6NHq2mLaiupkc0XDuBa,Kioque,Akira Kosemura,5,1,0.448,0.107,-23.153,0.951,0.0321,0.921,0.111,139.33,0.2,130046,4,60
400,34ZAzO78a5DAVNrYIGWcPm,spotify:track:34ZAzO78a5DAVNrYIGWcPm,Shirt,SZA,3,0,0.824,0.453,-9.604,0.146,0.0968,0.0273,0.0896,119.959,0.552,181831,4,89
401,1DA2ADZs6O28y2rmdmpekw,spotify:track:1DA2ADZs6O28y2rmdmpekw,2 Sugar (feat. Ayra Starr),Wizkid,6,0,0.914,0.643,-3.862,0.0498,0.134,0.0,0.0618,105.033,0.764,187907,4,72
402,1xTYy3K3hiTcoZfoD7culn,spotify:track:1xTYy3K3hiTcoZfoD7culn,Say You Want Me,Masego,0,1,0.884,0.658,-5.94,0.19,0.134,0.00164,0.103,112.978,0.502,196495,4,65
403,3MlQPB0wJuopo3NTZGlMpI,spotify:track:3MlQPB0wJuopo3NTZGlMpI,Where I Go (feat. H.E.R.),NxWorries,1,0,0.62,0.396,-15.498,0.735,0.206,0.000985,0.0976,87.865,0.774,201027,4,71
404,1pJsmr01tzKnFfjeCvzcdc,spotify:track:1pJsmr01tzKnFfjeCvzcdc,Nothing Even Matters,SiR,4,0,0.545,0.768,-5.249,0.46,0.269,0.0,0.118,115.052,0.557,219130,4,66
405,1xzi1Jcr7mEi9K2RfzLOqS,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,Beyoncé,7,1,0.78,0.689,-5.668,0.0368,0.141,9.69e-06,0.0698,115.042,0.642,225389,4,93
406,0Phy2m1BWmxCB56byt2qvh,spotify:track:0Phy2m1BWmxCB56byt2qvh,Liquor (with Ari Lennox),Babyface,1,0,0.542,0.664,-4.849,0.0826,0.082,0.0,0.131,63.112,0.57,198574,4,58
407,6y39UI6gdUexBGprn6pQo6,spotify:track:6y39UI6gdUexBGprn6pQo6,For the Night,Chlöe,5,0,0.462,0.821,-3.678,0.216,0.243,0.0,0.137,79.131,0.487,205170,4,70
408,4MbzauKV2ydtZZjLsPcuTF,spotify:track:4MbzauKV2ydtZZjLsPcuTF,Spread Thin,Mariah the Scientist,6,0,0.621,0.411,-8.261,0.0553,0.0333,0.0,0.0816,110.113,0.357,202520,4,73
409,3X7aFBB2ja4QT2XEuxKCIA,spotify:track:3X7aFBB2ja4QT2XEuxKCIA,Bag Of You,Mahalia,7,1,0.345,0.418,-9.453,0.736,0.0408,0.0,0.259,75.592,0.162,197428,4,60
410,2dOUErBzFZJ8l7MbV6FcYW,spotify:track:2dOUErBzFZJ8l7MbV6FcYW,Queen Space (with Summer Walker),Ari Lennox,7,0,0.8,0.614,-6.255,0.174,0.0668,0.000176,0.0849,135.018,0.548,230841,4,61
411,1LPQheJpIsG8rlUkCmZx2D,spotify:track:1LPQheJpIsG8rlUkCmZx2D,Fight for Love,SAULT,6,0,0.836,0.411,-9.084,0.42,0.0325,0.382,0.0913,90.876,0.845,297717,4,57
412,3nIj7jkWVKKmmKPdhgrddu,spotify:track:3nIj7jkWVKKmmKPdhgrddu,Money & Love,Wizkid,2,1,0.791,0.813,-5.018,0.213,0.0762,0.000341,0.487,97.016,0.845,191505,4,70
413,3XgGQ1wjo5khvq2UImjyNF,spotify:track:3XgGQ1wjo5khvq2UImjyNF,ALL MINE,Brent Faiyaz,9,1,0.617,0.378,-8.54,0.428,0.0315,9.16e-05,0.11,141.967,0.22,216063,4,80
414,3noiPAHonb3coH4jSVM09i,spotify:track:3noiPAHonb3coH4jSVM09i,Changes,Jeremih,7,0,0.745,0.622,-6.892,0.0992,0.128,0.0,0.0832,140.082,0.557,153365,4,64
415,35fBkyvLRrHKO4edE69LtA,spotify:track:35fBkyvLRrHKO4edE69LtA,Don't Take Your Love,dvsn,2,1,0.399,0.892,-4.234,0.125,0.221,0.0,0.324,140.33,0.642,186494,4,58
416,5BeLd9BErYOPAsHSFIWK3C,spotify:track:5BeLd9BErYOPAsHSFIWK3C,Obsession (feat. Muni Long) - Remix,Eric Bellinger,7,0,0.667,0.55,-8.533,0.497,0.0702,0.0,0.111,107.005,0.49,201587,3,37
417,6ufcuVInt0ocHrUimDjGlb,spotify:track:6ufcuVInt0ocHrUimDjGlb,PLASTIC OFF THE SOFA,Beyoncé,1,1,0.618,0.712,-8.246,0.14,0.114,4.53e-06,0.575,97.057,0.305,254319,4,73
418,0SSVi1ND8YAk5XpaHOePoo,spotify:track:0SSVi1ND8YAk5XpaHOePoo,Call Me Every Day (feat. Wizkid),Chris Brown,4,0,0.73,0.634,-7.194,0.111,0.184,9.63e-06,0.0986,171.824,0.777,146840,4,59
419,2WigMwGJysIh9fRnSJvpjn,spotify:track:2WigMwGJysIh9fRnSJvpjn,KU LO SA - A COLORS SHOW,Oxlade,10,0,0.649,0.655,-5.534,0.307,0.0652,0.0,0.22,92.9,0.793,147581,4,85
420,5HMl6aG4uTWFo8TZvJ7pfn,spotify:track:5HMl6aG4uTWFo8TZvJ7pfn,The Words,Muni Long,6,1,0.769,0.446,-6.572,0.138,0.0717,0.0,0.104,89.975,0.62,173707,4,57
421,2lVYLiHGIX6GajMqYXF1Un,spotify:track:2lVYLiHGIX6GajMqYXF1Un,FOREVER (with 6LACK),Jessie Reyez,2,0,0.815,0.606,-4.496,0.543,0.0586,2.03e-05,0.114,114.009,0.484,223160,4,65
422,3REQkt60mafExNVnJehMdL,spotify:track:3REQkt60mafExNVnJehMdL,Make Me Stay,Sonder,4,0,0.739,0.371,-8.152,0.358,0.0511,4.27e-05,0.139,122.033,0.207,172131,4,66
423,5IgjP7X4th6nMNDh4akUHb,spotify:track:5IgjP7X4th6nMNDh4akUHb,Under The Influence,Chris Brown,9,0,0.733,0.69,-5.529,0.0635,0.0427,1.18e-06,0.105,116.992,0.31,184613,4,95
424,2Fyjjpg03fn7n5cj0Qm380,spotify:track:2Fyjjpg03fn7n5cj0Qm380,Karma,Summer Walker,1,0,0.593,0.294,-10.072,0.345,0.0499,2.03e-05,0.287,113.847,0.152,188907,4,75
425,4QzljsoizfscCExqa1CDWN,spotify:track:4QzljsoizfscCExqa1CDWN,So Be It,Alex Vaughn,6,1,0.733,0.625,-5.319,0.166,0.176,0.0,0.118,132.248,0.255,189546,4,59
426,0U8tC6UzgYePgOJT6Chlw9,spotify:track:0U8tC6UzgYePgOJT6Chlw9,Boy Bye (feat. Lucky Daye),Ari Lennox,5,0,0.502,0.407,-8.409,0.811,0.177,1.44e-06,0.191,142.978,0.387,301082,4,60
427,3FImu2LpSuH6gDHBuFgIbS,spotify:track:3FImu2LpSuH6gDHBuFgIbS,DO 4 LOVE,Snoh Aalegra,6,0,0.367,0.142,-12.717,0.913,0.0319,0.00367,0.107,69.827,0.1,189463,4,66
428,58cMDjQSUdWJUgFmHxRhjt,spotify:track:58cMDjQSUdWJUgFmHxRhjt,ICU,Coco Jones,8,1,0.584,0.453,-6.682,0.753,0.0661,0.0,0.111,124.913,0.328,241624,3,50
429,35ovElsgyAtQwYPYnZJECg,spotify:track:35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,9,1,0.247,0.299,-6.083,0.899,0.0315,0.0,0.131,177.115,0.172,196520,4,90
430,4bYTTDFnNbakdU9NX8uMKj,spotify:track:4bYTTDFnNbakdU9NX8uMKj,Getting Late,Kenyon Dixon,3,0,0.538,0.659,-8.122,0.756,0.234,0.00044,0.109,88.791,0.542,172079,4,57
431,51t119U9qFdDHorI8GpNPb,spotify:track:51t119U9qFdDHorI8GpNPb,Guess,Lucky Daye,7,0,0.384,0.632,-6.736,0.447,0.403,0.00047,0.094,80.046,0.373,193173,4,61
432,2dsbZwFPMYhchakMgL72DD,spotify:track:2dsbZwFPMYhchakMgL72DD,DAYDREAM,DESTIN CONRAD,4,0,0.723,0.461,-9.747,0.623,0.0776,4.89e-06,0.237,117.983,0.183,181144,4,52
433,2rZQC2Hwy4sClylYHg2MXI,spotify:track:2rZQC2Hwy4sClylYHg2MXI,I'm Baby (ft. Jvck James),Ambré,11,0,0.521,0.565,-9.596,0.136,0.0681,1.65e-06,0.134,114.562,0.261,202756,4,56
434,1KgqMmNUqRdXqZhR4PXtg8,spotify:track:1KgqMmNUqRdXqZhR4PXtg8,Falling For You,Ashanti,0,0,0.689,0.668,-7.301,0.692,0.0409,0.0199,0.108,87.984,0.68,199825,4,60
435,5ToBvPG8kVJ70jXGvealFs,spotify:track:5ToBvPG8kVJ70jXGvealFs,Better Thangs (with Summer Walker),Ciara,11,0,0.854,0.786,-4.565,0.154,0.136,0.0,0.0825,120.006,0.498,214353,4,64
436,4VY32hdU4byJ6cpEBAXRul,spotify:track:4VY32hdU4byJ6cpEBAXRul,Outside,Bryson Tiller,6,1,0.729,0.513,-7.507,0.125,0.0554,0.0,0.112,97.254,0.775,199924,4,71
437,2IlT65thKQQw248mhk2PjQ,spotify:track:2IlT65thKQQw248mhk2PjQ,JACKIE BROWN,Brent Faiyaz,10,1,0.726,0.353,-10.273,0.65,0.105,0.002,0.224,137.66,0.503,169014,4,72
438,6FxdAycUNPT8gHH5JhG2xI,spotify:track:6FxdAycUNPT8gHH5JhG2xI,Lay Up N’ Chill (feat. A Boogie Wit da Hoodie),Pink Sweat$,1,0,0.528,0.683,-4.074,0.26,0.263,0.0,0.0857,134.92,0.539,153736,4,67
439,2UqMwz0vqVDdkLHZrzSLOp,spotify:track:2UqMwz0vqVDdkLHZrzSLOp,Seamless (with Kehlani),Babyface,9,0,0.657,0.65,-7.472,0.057,0.195,0.0,0.0853,137.766,0.454,195266,4,57
440,42j49u8GO8zuWiDCbZq2W4,spotify:track:42j49u8GO8zuWiDCbZq2W4,Leak It (feat. Chlöe),Ari Lennox,3,0,0.537,0.262,-10.045,0.475,0.0412,4.71e-05,0.289,143.782,0.295,187740,3,58
441,4c16iHPk6g5XQavzEfDpld,spotify:track:4c16iHPk6g5XQavzEfDpld,Skin Tight (Alternate) [feat. Steve Lacy],Ravyn Lenae,3,0,0.198,0.33,-10.672,0.891,0.0346,0.000355,0.138,173.116,0.352,238966,1,58
442,1w7cgGZR86yWz1pA2puVJD,spotify:track:1w7cgGZR86yWz1pA2puVJD,HEATED,Beyoncé,1,1,0.785,0.732,-5.724,0.0636,0.164,0.000807,0.265,110.952,0.496,260771,4,74
443,3K9IrLs25jHtvWjAAFAfav,spotify:track:3K9IrLs25jHtvWjAAFAfav,Gotta Move On (feat. Bryson Tiller),Diddy,9,1,0.699,0.679,-4.528,0.55,0.0556,0.0,0.0816,102.919,0.56,160777,4,69
444,17hfTG2AmDsmt2KmBVhV6d,spotify:track:17hfTG2AmDsmt2KmBVhV6d,Plot Twist,Muni Long,5,0,0.797,0.442,-8.544,0.194,0.232,0.000183,0.174,125.987,0.419,152574,4,58
445,7r1MqPAD09w24mCUUbxiCI,spotify:track:7r1MqPAD09w24mCUUbxiCI,Make You Mine,Giveon,5,0,0.551,0.37,-10.194,0.87,0.0551,0.0,0.122,137.265,0.241,200192,4,68
446,0igni3l2TL5YMWiTa2b1Qb,spotify:track:0igni3l2TL5YMWiTa2b1Qb,Bad Idea (feat. Blxst),Arin Ray,1,1,0.6,0.663,-7.574,0.137,0.19,0.0,0.109,80.092,0.475,216000,4,58
447,4bxr2sOVZSLjIN7tQx53ir,spotify:track:4bxr2sOVZSLjIN7tQx53ir,Life Is Good (feat. Scribz Riley),SiR,1,0,0.659,0.675,-6.005,0.198,0.19,0.00129,0.108,146.049,0.19,197260,4,60
448,081Shn2hU3YxvQmGaCPegr,spotify:track:081Shn2hU3YxvQmGaCPegr,Unloyal (with Ari Lennox),Summer Walker,4,0,0.805,0.51,-6.179,0.0357,0.0569,0.000469,0.108,127.983,0.36,207295,4,63
449,7dAtplicSnwRymddH1qmpC,spotify:track:7dAtplicSnwRymddH1qmpC,Such A Thing,Alex Isley,0,1,0.565,0.464,-7.604,0.777,0.0581,0.0227,0.124,145.775,0.337,205479,4,55
450,0e0JshRej2NwT7jahEmv52,spotify:track:0e0JshRej2NwT7jahEmv52,ROLLING STONE,Brent Faiyaz,11,0,0.462,0.273,-11.768,0.903,0.0622,3.71e-05,0.101,141.33,0.334,162007,3,68
451,3q9npStSssk7sZWotiNQLK,spotify:track:3q9npStSssk7sZWotiNQLK,November Rain - 2022 Version,Guns N' Roses,11,1,0.252,0.797,-3.877,0.00458,0.0328,0.424,0.344,77.972,0.199,535733,4,59
452,6H3kDe7CGoWYBabAeVWGiD,spotify:track:6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,The Rolling Stones,1,0,0.634,0.63,-8.277,0.447,0.031,0.039,0.17,118.628,0.489,270773,4,76
453,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,9,1,0.31,0.7,-5.678,0.011,0.047,0.00965,0.0828,188.386,0.763,255493,4,83
454,70LcF31zb1H0PyJoS1Sx1r,spotify:track:70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,7,1,0.515,0.43,-9.935,0.0097,0.0372,0.000133,0.129,91.844,0.104,238640,4,85
455,0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,9,1,0.412,0.902,-11.6,0.0484,0.405,0.131,0.405,89.74,0.422,333893,4,76
456,37ZJ0p5Jm13JPevGcx4SkF,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,0,1,0.532,0.887,-3.757,0.0778,0.0335,0.000214,0.294,122.511,0.795,249293,4,84
457,70YvYr2hGlS01bKRIho1HM,spotify:track:70YvYr2hGlS01bKRIho1HM,La Grange - 2005 Remaster,ZZ Top,4,0,0.545,0.64,-9.937,0.00249,0.224,0.0304,0.196,80.544,0.606,230480,4,76
458,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,2,1,0.579,0.508,-9.484,0.00574,0.027,0.000494,0.0575,147.125,0.609,391376,4,83
459,6QDbGdbJ57Mtkflsg42WV5,spotify:track:6QDbGdbJ57Mtkflsg42WV5,Hot for Teacher - 2015 Remaster,Van Halen,2,1,0.552,0.947,-4.671,0.000652,0.15,0.00025,0.0637,127.631,0.465,282747,4,70
460,2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,Jimi Hendrix,8,1,0.438,0.805,-6.237,0.00255,0.0624,5.69e-05,0.0842,113.253,0.564,240800,4,76
461,3uz0O62HqYoyRiWZjS61KK,spotify:track:3uz0O62HqYoyRiWZjS61KK,Detroit Rock City,KISS,0,0,0.479,0.847,-11.036,0.00884,0.0984,0.000206,0.144,90.654,0.317,228560,4,68
462,6mFkJmJqdDVQ1REhVfGgd1,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,Pink Floyd,7,1,0.481,0.262,-15.73,0.735,0.0414,0.0114,0.832,122.861,0.375,334744,4,76
463,54bm2e3tk8cliUz3VSdCPZ,spotify:track:54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered),Metallica,4,0,0.539,0.828,-9.108,0.00067,0.035,0.421,0.154,105.25,0.562,515387,4,74
464,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,6,0,0.574,0.913,-4.793,0.061,0.133,0.00158,0.156,115.728,0.423,208400,4,84
465,2N2yrmodOnVF10mKvItC9P,spotify:track:2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),Guns N' Roses,11,1,0.456,0.59,-8.638,0.00182,0.0327,0.00379,0.104,124.635,0.243,283733,4,78
466,5ghIJDpPoe3CfHMGu71E6T,spotify:track:5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,Nirvana,1,1,0.502,0.912,-4.556,2.55e-05,0.0564,0.000173,0.106,116.761,0.72,301920,4,78
467,2Cdvbe2G4hZsnhNMKyGrie,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,Joan Jett & the Blackhearts,4,1,0.535,0.716,-5.025,0.326,0.0431,0.0,0.659,94.379,0.901,175173,4,76
468,5MxNLUsfh7uzROypsoO5qe,spotify:track:5MxNLUsfh7uzROypsoO5qe,Dream On,Aerosmith,1,1,0.307,0.433,-10.057,0.388,0.029,9.08e-05,0.332,160.9,0.224,266960,4,84
469,43DeSV93pJPT4lCZaWZ6b1,spotify:track:43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,Thin Lizzy,8,1,0.445,0.706,-9.803,0.234,0.0461,0.000252,0.205,80.823,0.768,266720,4,74
470,4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,4,1,0.5,0.748,-9.072,0.127,0.0363,0.0,0.447,118.852,0.514,250987,4,82
471,3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,4,0,0.743,0.446,-7.807,0.0039,0.0683,0.118,0.337,123.596,0.278,232107,4,83
472,7Jh1bpe76CNTCgdgAdBw4Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,David Bowie,7,1,0.489,0.758,-6.491,0.000678,0.0297,0.49,0.092,112.113,0.435,371413,4,76
473,3QZ7uX97s82HFYSmQUAN1D,spotify:track:3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,Rush,9,1,0.536,0.901,-7.211,0.00145,0.0374,0.0186,0.06,87.559,0.666,276880,4,71
474,45Ia1U4KtIjAPPU7Wv1Sea,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Lenny Kravitz,11,0,0.619,0.67,-10.322,0.00165,0.0353,0.0109,0.331,129.269,0.777,211933,4,74
475,59WN2psjkt1tyaxjspN8fp,spotify:track:59WN2psjkt1tyaxjspN8fp,Killing In The Name,Rage Against The Machine,7,1,0.466,0.833,-4.215,0.0266,0.304,0.0,0.0327,88.785,0.661,313573,4,79
476,3qiyyUfYe7CRYLucrPmulD,spotify:track:3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,The Who,5,1,0.489,0.724,-8.367,0.313,0.0352,0.185,0.287,117.292,0.15,300400,4,75
477,1KsI8NEeAna8ZIdojI3FiT,spotify:track:1KsI8NEeAna8ZIdojI3FiT,Hungry Heart,Bruce Springsteen,8,1,0.641,0.894,-7.41,0.0857,0.0273,0.009,0.157,109.823,0.972,199453,4,68
478,4aVuWgvD0X63hcOCnZtNFA,spotify:track:4aVuWgvD0X63hcOCnZtNFA,Hold the Line,TOTO,6,0,0.473,0.898,-4.797,0.00783,0.0561,0.0618,0.173,96.556,0.808,235547,4,79
479,0G21yYKMZoHa30cYVi1iA8,spotify:track:0G21yYKMZoHa30cYVi1iA8,Welcome To The Jungle,Guns N' Roses,8,1,0.453,0.987,-4.485,0.0195,0.0889,0.283,0.268,123.544,0.316,273480,4,73
480,1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield,2,1,0.653,0.519,-10.164,0.406,0.0497,0.0209,0.101,98.883,0.822,153693,4,77
481,1Y373MqadDRtclJNdnUXVc,spotify:track:1Y373MqadDRtclJNdnUXVc,Paranoid - 2012 - Remaster,Black Sabbath,4,0,0.412,0.658,-12.051,4.52e-05,0.0708,0.000774,0.176,163.071,0.454,168406,4,72
482,57JVGBtBLCfHw2muk5416J,spotify:track:57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,Queen,5,0,0.933,0.528,-6.472,0.112,0.162,0.329,0.163,109.975,0.756,214653,4,71
483,5h6SovHOYpIMlAkafxcbq3,spotify:track:5h6SovHOYpIMlAkafxcbq3,Funk #49,James Gang,2,1,0.652,0.94,-7.927,0.0398,0.0776,0.782,0.0567,91.242,0.72,246293,4,63
484,3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,4,1,0.559,0.345,-13.496,0.0576,0.0459,0.000105,0.141,84.581,0.458,264307,4,81
485,5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,11,0,0.413,0.881,-5.541,5.99e-05,0.0367,0.000308,0.0805,158.066,0.364,250547,4,83
486,1nFtiJxYdhtFfFtfXBv06s,spotify:track:1nFtiJxYdhtFfFtfXBv06s,Something In The Way,Nirvana,8,1,0.427,0.201,-13.044,0.745,0.0317,0.263,0.109,105.218,0.0668,232147,4,73
487,4MYb7NWLwXNDB7bYs3HeX8,spotify:track:4MYb7NWLwXNDB7bYs3HeX8,Slow Ride,Foghat,2,1,0.493,0.586,-13.916,0.0202,0.046,0.00106,0.102,113.618,0.656,232533,4,68
488,2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,2,1,0.723,0.863,-7.89,0.0383,0.0338,0.0317,0.128,136.302,0.931,222813,4,76
489,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,0,1,0.828,0.492,-9.744,0.0644,0.0276,0.00428,0.128,120.151,0.789,257800,4,82
490,3VqHuw0wFlIHcIPWkhIbdQ,spotify:track:3VqHuw0wFlIHcIPWkhIbdQ,Enter Sandman (Remastered),Metallica,6,0,0.566,0.834,-8.412,0.00277,0.0298,0.008,0.0625,123.296,0.621,331560,4,75
491,7e89621JPkKaeDSTQ3avtg,spotify:track:7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,7,1,0.596,0.605,-12.145,0.181,0.0255,0.000331,0.0863,97.798,0.886,283800,4,80
492,2LawezPeJhN4AWuSB0GtAU,spotify:track:2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Creedence Clearwater Revival,0,1,0.741,0.697,-7.028,0.0664,0.0277,2.28e-05,0.133,116.109,0.774,160133,4,83
493,1JSTJqkT5qHq8MDJnJbRE1,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,1,1,0.82,0.452,-9.796,0.543,0.0348,0.00294,0.0714,117.401,0.74,253920,4,85
494,70Z9t1qhytWtG4cCmmi7mU,spotify:track:70Z9t1qhytWtG4cCmmi7mU,I Wanna Rock,Twisted Sister,2,1,0.504,0.911,-2.97,0.00512,0.0738,0.0123,0.355,106.244,0.671,179760,4,72
495,29SyMC0plk6qw8NMF7lfRL,spotify:track:29SyMC0plk6qw8NMF7lfRL,You Really Got Me,The Kinks,8,1,0.573,0.939,-6.441,0.493,0.0808,0.0,0.0994,137.382,0.963,134253,4,71
496,0K6yUnIKNsFtfIpTgGtcHm,spotify:track:0K6yUnIKNsFtfIpTgGtcHm,Limelight,Rush,1,0,0.581,0.854,-8.485,0.00197,0.0428,0.0013,0.111,131.18,0.788,259840,4,65
497,3qT4bUD1MaWpGrTwcvguhb,spotify:track:3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,Led Zeppelin,4,0,0.437,0.864,-7.842,0.396,0.0904,0.0314,0.242,81.394,0.749,295387,4,72
498,5jzma6gCzYtKB1DbEwFZKH,spotify:track:5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,The Clash,0,1,0.651,0.801,-7.34,0.123,0.0514,0.0,0.0825,133.769,0.776,200480,4,72
499,6eN1f9KNmiWEhpE2RhQqB5,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,Paradise City,Guns N' Roses,11,1,0.268,0.98,-5.958,0.0192,0.103,0.00709,0.182,100.315,0.395,405600,4,72
500,2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,9,0,0.533,0.376,-11.913,0.0302,0.0393,0.248,0.0926,165.007,0.187,259947,4,76
501,61Q9oJNd9hJQFhSDh6Qlap,spotify:track:61Q9oJNd9hJQFhSDh6Qlap,House Of The Rising Sun,The Animals,9,0,0.315,0.534,-7.552,0.000825,0.031,0.108,0.101,116.891,0.283,269720,3,58
502,0wJoRiX5K5BxlqZTolB2LD,spotify:track:0wJoRiX5K5BxlqZTolB2LD,Purple Haze,Jimi Hendrix,2,1,0.533,0.905,-5.27,0.00876,0.0754,0.578,0.0698,108.9,0.486,170813,4,70
503,6cr6UDpkjEaMQ80OjWqEBQ,spotify:track:6cr6UDpkjEaMQ80OjWqEBQ,Sultans of Swing,Dire Straits,5,1,0.73,0.868,-7.325,0.0632,0.0288,0.0661,0.318,148.217,0.923,350400,4,66
504,7ygpwy2qP3NbrxVkHvUhXY,spotify:track:7ygpwy2qP3NbrxVkHvUhXY,Wonderwall - Remastered,Oasis,2,1,0.375,0.893,-4.097,0.000509,0.0406,0.0,0.187,174.323,0.434,258773,4,76
505,5Th6EdNVhxp0TPX41ZLZk6,spotify:track:5Th6EdNVhxp0TPX41ZLZk6,One Way Or Another - Remastered 2001,Blondie,9,1,0.45,0.877,-6.403,0.0118,0.0532,4.95e-05,0.0699,162.477,0.896,212707,4,58
506,1FTSo4v6BOZH9QxKc3MbVM,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,Blur,8,1,0.674,0.789,-6.903,0.00178,0.0676,0.00708,0.0753,129.802,0.918,121160,4,78
507,11LmqTE2naFULdEP94AUBa,spotify:track:11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,Nirvana,1,1,0.256,0.641,-10.283,0.199,0.0552,0.0329,0.0853,203.006,0.382,281160,4,78
